Mã sản phẩm,Ngày,Tên khách hàng,Số sao đánh giá,Nội dung đánh giá
205100467,15: 30 | 05/06/2021,Kiều Trinh,5.0,"mình trước h hay dùng xịt dưỡng tóc vì sợ dùng tinh dầu dễ bết,đây là chai tinh dầu đầu tiên mình dùng ưng lắm luôn ạ tóc mềm lắm mà k bị bết ,mọi ng nên mua nha"
205100467,09: 02 | 26/05/2021,Thân Thị Thúy Nhi,5.0,"xài 2 chai rùi, tóc mượt hẳn, gội xong lúc tóc còn ướt bôi lên tóc mềm dễ chải với ko bị rụng, mua sale 119k ưng ghê"
205100467,18: 56 | 05/05/2021,Heo Con Pun,5.0,"dưỡng tóc mềm mượt, đỡ sơ rối"
205100467,15: 53 | 21/02/2021,Võ Bùi Thanh Thúy,5.0, 
205100467,15: 29 | 30/01/2021,Lê Thị Bích Tuyền,5.0, 
205100467,08: 32 | 29/01/2021,Lê Thị Nhi,5.0,"mềm mượt ,tơi tóc,mùi thơm nhẹ 
khá ưng"
205100467,08: 15 | 14/01/2021,Trần Thị Thủy Tiên,5.0, 
205100467,10: 47 | 14/12/2020,CHỊ KIM THƯ,5.0,cực tốt luôn nhé. mềm mượt tơi tóc. ko bết dính. 
205100467,21: 02 | 11/12/2020,Thu Huynh,5.0," Chỉ cần vài giọt là có mái tóc như ý luôn, mừng lắm phải chi biết sớm chai dầu này thì đỡ khổ vì mái tóc rối rồi. "
205100467,14: 52 | 22/09/2020,ngochiepnguyen,5.0,Bôi vào để qua đêm tóc mềm hơn khoảng 50%. ok.
205100467,17: 51 | 07/07/2020,Trịnh Lê khánh minh,5.0,Good !
205100467,17: 54 | 11/04/2020,LUU THI HONG VAN,5.0,"Sản phẩm tốt, tóc bóng mượt, và tơi, không bị bết"
422201800,07: 28 | 04/07/2024,Trần Thị Hà Phương,3.0,"Được cái mùi thơm dễ chịu với xịt lên mát mát chứ không có tác dụng làm mượt tóc, đã xài hết chai và không mua lại."
422201800,11: 42 | 30/06/2024,XUÂN HIỀN,5.0,chất lượng sp rất ok thơm bóng tóc. Mà hông biết do gói hàng hay vận chuyển mà chai bị chảy còn quà tặng cho đơn từ 44k thì hổng có luon
422201800,10: 53 | 08/12/2023,Hải Yến Oanh,5.0, 
422201800,10: 47 | 08/12/2023,Thuỷ Tiên Nguyễn,5.0,"Tóc mình nhuộm nhiều lần rồi, sài bao nhiêu loại dầu gội không hết kh xịt cái này lên cái mượt hẳng"
422201800,09: 20 | 08/12/2023,Phạm thị lan anh,5.0,Thơm xỉu
422201800,20: 42 | 07/12/2023,Nguyễn thị nhường,5.0,Cải thiên toc rõ rệt .mùi hương thơm
422201800,11: 08 | 12/11/2023,Trần Phương Nhi,5.0,"xài tuyệt cú mèo luôn á nha mn, mà xài hằng ngày tóc mềm, chứ hog xài tóc cũng khô trở lại à"
422201800,12: 51 | 06/11/2023,NHI,5.0,"Mình hay dùng để ủ tóc  trước khi gội,  ủ ướt thân tóc và để tầm 1-2h sau đó gội đầu lại bình thường.
Gội xong tóc rất mềm mượt và thơm mặc dù tóc thuộc dạng khô xơ và bông xù. Từ hồi áp dụng tóc cải thiện nhiều, còn mà gội xong xịt thì hầu như k thấy tác dụng. Bạn nào tóc khô xơ có thể áp dụng thử cách trên của mình"
422201800,17: 44 | 06/10/2023,Bùi Ngọc Tường Vi,5.0,Thơm xĩu lên xĩu xuống luôn đó bà con 
422201800,23: 21 | 27/08/2023,Đỗ Ngọc Trúc Vy,5.0,Mình thấy chai này dùng ok gội đầu xong xịt thơm lắm nhưng hơi nhanh bay mùi nói chung ok về giá á mua 2 lần vẫn ok
422201800,21: 02 | 21/10/2022,Lê Thị Thanh Tài,5.0,"thơm, nhưnq dữ mùi không lâu. nhanh bết tóc"
422201800,20: 31 | 14/10/2022,Nguyễn Mỹ Hạnh,4.0,"Dùng thấy sp để lại trên tóc siêu mướt ạ dùng khi tóc ướt quá là mướt luôn ạ, mùi thì đại trà nma chất lượng siêu tốt ạ"
422201800,16: 08 | 12/10/2022,nguyen chau,5.0,chân ái cho tóc khô và chẻ ngọn mùi cực kì thơm
422201800,23: 57 | 06/10/2022,Nguyễn Ngọc Phương Quỳnh,4.0,"Dưỡng tóc rẻ, siêu thơm"
422201800,21: 14 | 18/09/2022,CAO MAI,5.0,"Dưỡng tóc giá rẻ mà mùi siêu thơm luôn, đi đâu ai cũng hỏi. 

Về khả năng dưỡng thì mình đánh giá tạm ổn, không bết tóc"
422201800,16: 17 | 06/09/2022,Đàng Nguyễn An Nhiên,5.0,Giá rẻ dung tích nhiều. mùi thơm nhẹ nhẹ. xịt vào tóc mượt. ko gây bết dính nhìu
422201800,09: 28 | 04/09/2022,Duyên Nguyễn,5.0,"Mềm tóc mùi dịu, giá hợp lý , nên mua"
422201800,16: 23 | 05/07/2022,Thu Thao,5.0,"Sản phẩm giữ được mùi hương khá lâu nha. Xịt chai này, thấy tóc mình mướt lắm."
422201800,20: 34 | 19/06/2022,Thu Hiền,5.0,Đây là cảm nhận của mình 
422201800,23: 08 | 18/06/2022,Kim Oanh,5.0,"Cực kì thích sp này, mùi thơm dịu nhẹ, giúp làm mềm mượt tóc và ko bị xơ rối"
422201800,00: 32 | 28/05/2022,Kim Ngọc,5.0,"Thơm, mượt tóc, cảm thấy có công dụng bảo vệ tóc rất tốt nhe"
422201800,12: 45 | 04/04/2022,Nghi Phương,5.0,"- Mượt tóc, giảm thiểu tình trạng khô xơ
- Mùi thơm như phấn em bé vậy á, dịu nhẹ, thoag thoảng, giữ mùi trên tóc lâu phai"
422201800,13: 19 | 12/03/2022,Kimtuyen Ho,5.0,thơm và sài cũng mượt tóc lắm. mẹ mình sài nói dùng tóc bồng bềnh và nhẹ đầu. nhưng kết quả sẽ ko lâu dài. chỉ khi sài mới có cảm giác đó thôi. giá rẻ nên mọi người cứ mua thử sài nha. khi sài lắc lên sẽ như hình.
422201800,20: 00 | 12/02/2022,Tiên tiên,3.0,xịt nhiều mùi hăng hắc
422201800,21: 01 | 22/01/2022,Hân Lưu,5.0,"có 31k mà thơm xĩu, tóc mềm mượt, đáng mua lắm mn"
422201800,08: 52 | 20/01/2022,Thu Hằng,5.0,"Mua em này cùng với bộ Tsubaki để dưỡng lại tóc vì tóc mình bị xơ với chẻ ngọn (do không chăm đúng cách từ trước).
Sản phẩm Double rich này có mùi rất thơm, mình dùng được nửa tháng rồi thì giờ chạm vào tóc cũng mềm hơn trước rồi. 
Sẽ tiếp tục dùng sản phẩm này và ủng hộ Hasaki nha. "
422201800,15: 36 | 12/01/2022,Nguyễn Ngọc Vĩnh,3.0,"mùi rất thơm, nhưng dùng thấy khô tóc quá "
422201800,22: 17 | 08/12/2021,Như Như,5.0,"tưởng không thơm ai dè thơm không tưởng thích lắm nè mình mua giá 31k đó ,nên mua nha mọi người"
422201800,14: 41 | 27/11/2021,Thắm Mun,5.0,Xài ok
422201800,13: 55 | 15/11/2021,Trần Thị Ngọc Trân,5.0,sài chai này chả biết chai thứ mấy rồi. phải nói em này vừa túi tiền mà công dụng dưỡng tóc là đỉnh của chóp luôn đấy.
422201800,17: 32 | 04/11/2021,Trương Ngọc Thiên Thanh,5.0,"Giá rẻ lắm luôn. Mùi thơm, giữ mùi tầm nửa tiếng, sau đó nghe hơi thoang thoảng nếu ngửi kĩ. Xịt xong rồi sấy tóc mềm mượt hơn hẳn, không làm bết tóc. Nhưng cái này phải xài dài lâu và liên tục, ngưng cái là tóc trở về như cũ liền"
422201800,23: 28 | 14/07/2021,Nguyễn Linh,5.0, 
422201800,00: 07 | 29/06/2021,Mỹ Anh,5.0,Mình mua chai màu vàng thì khong biết so với chai hồng có hơn khong nhưng first impression thì nó thơm .-. Khong hắc đâu một lúc sau 4tieng mình vẫn ngửi thấy mùi thơm nhẹ . Xài về lâu dài ko biết có tốt khong nhưng trc mắt là mượt tóc quá .-. Như kiểu có một lớp màng bọc tóc ko bị xù ý túm lại là gút
422201800,14: 12 | 13/05/2021,Lê Thảo,5.0,"Vừa thơm vừa mượt tóc nữa, mềm mịn hẳn luôn, 5 sao"
422201800,16: 41 | 15/04/2021,PHAM THANH NGAN,5.0,"Kiểu tìm được chân ái cho mái tóc xơ khô của mình huhu giá mà biết đến sản phẩm sớm hơn. Mình đã từng dùng qua rất nhiều loại dưỡng ủ, nhưng đâu lại vào đấy, gãy rụng và xơ khô, từ lúc xài double rich, xịt 1 lần là mê mệt vì thơm và mềm tóc cực kì, mềm kiểu thấm vào tóc chứ ko ảo. "
422210003,10: 57 | 24/01/2024,Tuaans,5.0,"Dùng ít bị bết tóc, chất dầu mượt kh nặng. Mùi thơm nhẹ. Anh em nào tóc xơ rối, yếu nên dùng đặc biệt là nhuộm uốn tẩy"
422210003,11: 19 | 13/01/2024,Nguyễn Thị Mỹ Phụng,4.0,"Mình đã xài được 7 tháng, và giờ quay lại review cho mọi người.Lịch sử  tóc mình từng duỗi, nâng nền và nhuộm nên khá là sơ, khi xài em này thì thật sự không xi nhê. Theo cá nhân mình nghĩ là những bạn nào tóc yếu và có sử dụng qua hóa chất rồi thì không nên dùng em này !
Điểm cộng là giá thành quá ư là rẻ, vơii giá 90.000đ cho em một em dưỡng tóc như này thì dùng cả năm còn chưa hết á, thứ hai mùi hương cũng dễ chịu, không quá nồng"
422210003,11: 07 | 30/11/2023,Nguyễn Thị Hồng Diễm,4.0,"Trước giờ dùng mùi lovely ngọt nhẹ dễ chịu, thấy mn cmt mùi mới baby power mua thử, ôi trời mùi 100% y như phấn rôm chống hâm cho em bé. Tùy gu mỗi người, chứ nhân mình thấy mùi này nhức đầu. Hối hận muộn màng, biết vậy cứ mua lovely cho lành.
Về sản phẩm dòng này làm mềm tóc nhẹ thôi nếu dùng lâu dài tầm 1-2 chai, chứ không đưa tóc vào nếp nhé. Tóc vẫu tung rối bình thường, nhưng sờ vào sẽ thấy mềm. Nhận xét khách quan, ok trong tầm giá."
422210003,20: 38 | 08/11/2023,Linh Vo,5.0,"Giao hàng nhanh, đónh gói chắc chắn.
Baby Powder có mùi nhẹ nhàng như phấn em bé, thấm nhanh- theo cảm nhận của mình"
422210003,21: 37 | 09/10/2023,Văn Tiến Dũng,5.0,Recommend các bạn nên mua mùi này nhaa bị nghiện á xiêu thơm tóc mình mượt lắm luôn á
422210003,15: 21 | 30/07/2023,TIẾN ĐẠT,5.0,dưỡng tóc tốt mềm mượt không gây bết tóc nhuộm sài rất thích
422210003,13: 46 | 12/06/2023,My Anh,5.0,"mình mới mua, thử dùng thì thật bất ngờ, tóc rất mềm mượt, ở trong phòng máy lạnh tóc không bị khô cứng nữa! sau này dùng hết sẽ mua lại."
422210003,23: 46 | 08/05/2023,Thy Thy,5.0,"Dầu dưỡng tóc ưng nhất hiện tại, ưu điểm lớn nhất là làm mái tóc khô xơ vô nếp, tạo độ phồng và bồng bềnh cho tóc, đặc biệt là KO GÂY BẾCH DÍNH. Dùng rất ưng, mùi hương thơm diệu nhẹ, sẽ mua lại nhiều lần"
422210003,23: 09 | 07/05/2023,Tran Dao,5.0,Thơm rẻ cũng bóng tóc
422210003,18: 35 | 03/05/2023,Võ Thị Lan Anh,5.0,mùi dễ chịu mượt tóc nha. chắc o lỏng lắm Sài chắc dk lâu ak
422210000,10: 57 | 24/01/2024,Tuaans,5.0,"Dùng ít bị bết tóc, chất dầu mượt kh nặng. Mùi thơm nhẹ. Anh em nào tóc xơ rối, yếu nên dùng đặc biệt là nhuộm uốn tẩy"
422210000,11: 19 | 13/01/2024,Nguyễn Thị Mỹ Phụng,4.0,"Mình đã xài được 7 tháng, và giờ quay lại review cho mọi người.Lịch sử  tóc mình từng duỗi, nâng nền và nhuộm nên khá là sơ, khi xài em này thì thật sự không xi nhê. Theo cá nhân mình nghĩ là những bạn nào tóc yếu và có sử dụng qua hóa chất rồi thì không nên dùng em này !
Điểm cộng là giá thành quá ư là rẻ, vơii giá 90.000đ cho em một em dưỡng tóc như này thì dùng cả năm còn chưa hết á, thứ hai mùi hương cũng dễ chịu, không quá nồng"
422210000,11: 07 | 30/11/2023,Nguyễn Thị Hồng Diễm,4.0,"Trước giờ dùng mùi lovely ngọt nhẹ dễ chịu, thấy mn cmt mùi mới baby power mua thử, ôi trời mùi 100% y như phấn rôm chống hâm cho em bé. Tùy gu mỗi người, chứ nhân mình thấy mùi này nhức đầu. Hối hận muộn màng, biết vậy cứ mua lovely cho lành.
Về sản phẩm dòng này làm mềm tóc nhẹ thôi nếu dùng lâu dài tầm 1-2 chai, chứ không đưa tóc vào nếp nhé. Tóc vẫu tung rối bình thường, nhưng sờ vào sẽ thấy mềm. Nhận xét khách quan, ok trong tầm giá."
422210000,20: 38 | 08/11/2023,Linh Vo,5.0,"Giao hàng nhanh, đónh gói chắc chắn.
Baby Powder có mùi nhẹ nhàng như phấn em bé, thấm nhanh- theo cảm nhận của mình"
422210000,21: 37 | 09/10/2023,Văn Tiến Dũng,5.0,Recommend các bạn nên mua mùi này nhaa bị nghiện á xiêu thơm tóc mình mượt lắm luôn á
422210000,15: 21 | 30/07/2023,TIẾN ĐẠT,5.0,dưỡng tóc tốt mềm mượt không gây bết tóc nhuộm sài rất thích
422210000,13: 46 | 12/06/2023,My Anh,5.0,"mình mới mua, thử dùng thì thật bất ngờ, tóc rất mềm mượt, ở trong phòng máy lạnh tóc không bị khô cứng nữa! sau này dùng hết sẽ mua lại."
422210000,23: 46 | 08/05/2023,Thy Thy,5.0,"Dầu dưỡng tóc ưng nhất hiện tại, ưu điểm lớn nhất là làm mái tóc khô xơ vô nếp, tạo độ phồng và bồng bềnh cho tóc, đặc biệt là KO GÂY BẾCH DÍNH. Dùng rất ưng, mùi hương thơm diệu nhẹ, sẽ mua lại nhiều lần"
422210000,23: 09 | 07/05/2023,Tran Dao,5.0,Thơm rẻ cũng bóng tóc
422210000,18: 35 | 03/05/2023,Võ Thị Lan Anh,5.0,mùi dễ chịu mượt tóc nha. chắc o lỏng lắm Sài chắc dk lâu ak
422210002,10: 57 | 24/01/2024,Tuaans,5.0,"Dùng ít bị bết tóc, chất dầu mượt kh nặng. Mùi thơm nhẹ. Anh em nào tóc xơ rối, yếu nên dùng đặc biệt là nhuộm uốn tẩy"
422210002,11: 19 | 13/01/2024,Nguyễn Thị Mỹ Phụng,4.0,"Mình đã xài được 7 tháng, và giờ quay lại review cho mọi người.Lịch sử  tóc mình từng duỗi, nâng nền và nhuộm nên khá là sơ, khi xài em này thì thật sự không xi nhê. Theo cá nhân mình nghĩ là những bạn nào tóc yếu và có sử dụng qua hóa chất rồi thì không nên dùng em này !
Điểm cộng là giá thành quá ư là rẻ, vơii giá 90.000đ cho em một em dưỡng tóc như này thì dùng cả năm còn chưa hết á, thứ hai mùi hương cũng dễ chịu, không quá nồng"
422210002,11: 07 | 30/11/2023,Nguyễn Thị Hồng Diễm,4.0,"Trước giờ dùng mùi lovely ngọt nhẹ dễ chịu, thấy mn cmt mùi mới baby power mua thử, ôi trời mùi 100% y như phấn rôm chống hâm cho em bé. Tùy gu mỗi người, chứ nhân mình thấy mùi này nhức đầu. Hối hận muộn màng, biết vậy cứ mua lovely cho lành.
Về sản phẩm dòng này làm mềm tóc nhẹ thôi nếu dùng lâu dài tầm 1-2 chai, chứ không đưa tóc vào nếp nhé. Tóc vẫu tung rối bình thường, nhưng sờ vào sẽ thấy mềm. Nhận xét khách quan, ok trong tầm giá."
422210002,20: 38 | 08/11/2023,Linh Vo,5.0,"Giao hàng nhanh, đónh gói chắc chắn.
Baby Powder có mùi nhẹ nhàng như phấn em bé, thấm nhanh- theo cảm nhận của mình"
422210002,21: 37 | 09/10/2023,Văn Tiến Dũng,5.0,Recommend các bạn nên mua mùi này nhaa bị nghiện á xiêu thơm tóc mình mượt lắm luôn á
422210002,15: 21 | 30/07/2023,TIẾN ĐẠT,5.0,dưỡng tóc tốt mềm mượt không gây bết tóc nhuộm sài rất thích
422210002,13: 46 | 12/06/2023,My Anh,5.0,"mình mới mua, thử dùng thì thật bất ngờ, tóc rất mềm mượt, ở trong phòng máy lạnh tóc không bị khô cứng nữa! sau này dùng hết sẽ mua lại."
422210002,23: 46 | 08/05/2023,Thy Thy,5.0,"Dầu dưỡng tóc ưng nhất hiện tại, ưu điểm lớn nhất là làm mái tóc khô xơ vô nếp, tạo độ phồng và bồng bềnh cho tóc, đặc biệt là KO GÂY BẾCH DÍNH. Dùng rất ưng, mùi hương thơm diệu nhẹ, sẽ mua lại nhiều lần"
422210002,23: 09 | 07/05/2023,Tran Dao,5.0,Thơm rẻ cũng bóng tóc
422210002,18: 35 | 03/05/2023,Võ Thị Lan Anh,5.0,mùi dễ chịu mượt tóc nha. chắc o lỏng lắm Sài chắc dk lâu ak
422201801,07: 28 | 04/07/2024,Trần Thị Hà Phương,3.0,"Được cái mùi thơm dễ chịu với xịt lên mát mát chứ không có tác dụng làm mượt tóc, đã xài hết chai và không mua lại."
422201801,11: 42 | 30/06/2024,XUÂN HIỀN,5.0,chất lượng sp rất ok thơm bóng tóc. Mà hông biết do gói hàng hay vận chuyển mà chai bị chảy còn quà tặng cho đơn từ 44k thì hổng có luon
422201801,10: 53 | 08/12/2023,Hải Yến Oanh,5.0, 
422201801,10: 47 | 08/12/2023,Thuỷ Tiên Nguyễn,5.0,"Tóc mình nhuộm nhiều lần rồi, sài bao nhiêu loại dầu gội không hết kh xịt cái này lên cái mượt hẳng"
422201801,09: 20 | 08/12/2023,Phạm thị lan anh,5.0,Thơm xỉu
422201801,20: 42 | 07/12/2023,Nguyễn thị nhường,5.0,Cải thiên toc rõ rệt .mùi hương thơm
422201801,11: 08 | 12/11/2023,Trần Phương Nhi,5.0,"xài tuyệt cú mèo luôn á nha mn, mà xài hằng ngày tóc mềm, chứ hog xài tóc cũng khô trở lại à"
422201801,12: 51 | 06/11/2023,NHI,5.0,"Mình hay dùng để ủ tóc  trước khi gội,  ủ ướt thân tóc và để tầm 1-2h sau đó gội đầu lại bình thường.
Gội xong tóc rất mềm mượt và thơm mặc dù tóc thuộc dạng khô xơ và bông xù. Từ hồi áp dụng tóc cải thiện nhiều, còn mà gội xong xịt thì hầu như k thấy tác dụng. Bạn nào tóc khô xơ có thể áp dụng thử cách trên của mình"
422201801,17: 44 | 06/10/2023,Bùi Ngọc Tường Vi,5.0,Thơm xĩu lên xĩu xuống luôn đó bà con 
422201801,23: 21 | 27/08/2023,Đỗ Ngọc Trúc Vy,5.0,Mình thấy chai này dùng ok gội đầu xong xịt thơm lắm nhưng hơi nhanh bay mùi nói chung ok về giá á mua 2 lần vẫn ok
422201801,21: 02 | 21/10/2022,Lê Thị Thanh Tài,5.0,"thơm, nhưnq dữ mùi không lâu. nhanh bết tóc"
422201801,20: 31 | 14/10/2022,Nguyễn Mỹ Hạnh,4.0,"Dùng thấy sp để lại trên tóc siêu mướt ạ dùng khi tóc ướt quá là mướt luôn ạ, mùi thì đại trà nma chất lượng siêu tốt ạ"
422201801,16: 08 | 12/10/2022,nguyen chau,5.0,chân ái cho tóc khô và chẻ ngọn mùi cực kì thơm
422201801,23: 57 | 06/10/2022,Nguyễn Ngọc Phương Quỳnh,4.0,"Dưỡng tóc rẻ, siêu thơm"
422201801,21: 14 | 18/09/2022,CAO MAI,5.0,"Dưỡng tóc giá rẻ mà mùi siêu thơm luôn, đi đâu ai cũng hỏi. 

Về khả năng dưỡng thì mình đánh giá tạm ổn, không bết tóc"
422201801,16: 17 | 06/09/2022,Đàng Nguyễn An Nhiên,5.0,Giá rẻ dung tích nhiều. mùi thơm nhẹ nhẹ. xịt vào tóc mượt. ko gây bết dính nhìu
422201801,09: 28 | 04/09/2022,Duyên Nguyễn,5.0,"Mềm tóc mùi dịu, giá hợp lý , nên mua"
422201801,16: 23 | 05/07/2022,Thu Thao,5.0,"Sản phẩm giữ được mùi hương khá lâu nha. Xịt chai này, thấy tóc mình mướt lắm."
422201801,20: 34 | 19/06/2022,Thu Hiền,5.0,Đây là cảm nhận của mình 
422201801,23: 08 | 18/06/2022,Kim Oanh,5.0,"Cực kì thích sp này, mùi thơm dịu nhẹ, giúp làm mềm mượt tóc và ko bị xơ rối"
422201801,00: 32 | 28/05/2022,Kim Ngọc,5.0,"Thơm, mượt tóc, cảm thấy có công dụng bảo vệ tóc rất tốt nhe"
422201801,12: 45 | 04/04/2022,Nghi Phương,5.0,"- Mượt tóc, giảm thiểu tình trạng khô xơ
- Mùi thơm như phấn em bé vậy á, dịu nhẹ, thoag thoảng, giữ mùi trên tóc lâu phai"
422201801,13: 19 | 12/03/2022,Kimtuyen Ho,5.0,thơm và sài cũng mượt tóc lắm. mẹ mình sài nói dùng tóc bồng bềnh và nhẹ đầu. nhưng kết quả sẽ ko lâu dài. chỉ khi sài mới có cảm giác đó thôi. giá rẻ nên mọi người cứ mua thử sài nha. khi sài lắc lên sẽ như hình.
422201801,20: 00 | 12/02/2022,Tiên tiên,3.0,xịt nhiều mùi hăng hắc
422201801,21: 01 | 22/01/2022,Hân Lưu,5.0,"có 31k mà thơm xĩu, tóc mềm mượt, đáng mua lắm mn"
422201801,08: 52 | 20/01/2022,Thu Hằng,5.0,"Mua em này cùng với bộ Tsubaki để dưỡng lại tóc vì tóc mình bị xơ với chẻ ngọn (do không chăm đúng cách từ trước).
Sản phẩm Double rich này có mùi rất thơm, mình dùng được nửa tháng rồi thì giờ chạm vào tóc cũng mềm hơn trước rồi. 
Sẽ tiếp tục dùng sản phẩm này và ủng hộ Hasaki nha. "
422201801,15: 36 | 12/01/2022,Nguyễn Ngọc Vĩnh,3.0,"mùi rất thơm, nhưng dùng thấy khô tóc quá "
422201801,22: 17 | 08/12/2021,Như Như,5.0,"tưởng không thơm ai dè thơm không tưởng thích lắm nè mình mua giá 31k đó ,nên mua nha mọi người"
422201801,14: 41 | 27/11/2021,Thắm Mun,5.0,Xài ok
422201801,13: 55 | 15/11/2021,Trần Thị Ngọc Trân,5.0,sài chai này chả biết chai thứ mấy rồi. phải nói em này vừa túi tiền mà công dụng dưỡng tóc là đỉnh của chóp luôn đấy.
422201801,17: 32 | 04/11/2021,Trương Ngọc Thiên Thanh,5.0,"Giá rẻ lắm luôn. Mùi thơm, giữ mùi tầm nửa tiếng, sau đó nghe hơi thoang thoảng nếu ngửi kĩ. Xịt xong rồi sấy tóc mềm mượt hơn hẳn, không làm bết tóc. Nhưng cái này phải xài dài lâu và liên tục, ngưng cái là tóc trở về như cũ liền"
422201801,23: 28 | 14/07/2021,Nguyễn Linh,5.0, 
422201801,00: 07 | 29/06/2021,Mỹ Anh,5.0,Mình mua chai màu vàng thì khong biết so với chai hồng có hơn khong nhưng first impression thì nó thơm .-. Khong hắc đâu một lúc sau 4tieng mình vẫn ngửi thấy mùi thơm nhẹ . Xài về lâu dài ko biết có tốt khong nhưng trc mắt là mượt tóc quá .-. Như kiểu có một lớp màng bọc tóc ko bị xù ý túm lại là gút
422201801,14: 12 | 13/05/2021,Lê Thảo,5.0,"Vừa thơm vừa mượt tóc nữa, mềm mịn hẳn luôn, 5 sao"
